Source	Target
ID1	OOG2
ID1	OSM
ID1	OSTA
ID1	OTUD7A
ID1	OTX2
ID1	OXSM
ID1	P4HA3
ID1	PABPC6
ID1	PARD3
ID1	PARP12
ID1	PARVB
ID1	PAX7
ID1	PCDH18
ID1	PCDHA8
ID1	PCDHB12
ID1	PCDHB21
ID1	PCSK2
ID1	PDE5A
ID1	PDGFC
ID1	PDK4
ID1	PDLIM3
ID1	PDZD3
ID1	PDZK1
ID1	PDZRN3
ID1	PDZRN4
ID1	PI16
ID1	PIP4K2B
ID1	PIWIL2
ID1	PLA2G12B
ID1	PLBD1
ID1	PLCB1
ID1	PLEK
ID1	PLXNA4
ID1	PNLIP
ID1	PNPLA5
ID1	POU3F1
ID1	POU3F3
ID1	PPM1E
ID1	PPM1J
ID1	PRDM13
ID1	PRICKLE1
ID1	PRICKLE2
ID1	PRKAG1
ID1	PRL4A1
ID1	PRMT8
ID1	PROC
ID1	PROKR1
ID1	PROX1
ID1	PRPH2
ID1	PRSS32
ID1	PRSS46
ID1	PRSS47
ID1	PRSS51
ID1	PSMB8
ID1	PSME2
ID1	PTGER3
ID1	PTGER4
ID1	PTPN20
ID1	PTPRM
ID1	PYY
ID1	RAB19
ID1	RAD51AP2
ID1	RAMP2
ID1	RANBP3L
ID1	RASD2
ID1	RASL12
ID1	RBM41
ID1	REN1
ID1	REN2
ID1	RFPL4
ID1	RFPL4B
ID1	RGAG4
ID1	RGMB
ID1	RGN
ID1	RGS2
ID1	RGS8
ID1	RHOBTB1
ID1	RHOX8
ID1	RIMBP2
ID1	RNASE12
ID1	RNF152
ID1	RNF180
ID1	ROPN1
ID1	ROR1
ID1	RP23-394O9.3
ID1	RPE65
ID1	RPL11
ID1	RPSA
ID1	RTP4
ID1	RUNDC2A
ID1	RYR3
ID1	SALL2
ID1	SAMD9L
ID1	SATB1
ID1	SCGB1C1
ID1	SCGB3A1
ID1	SCGN
ID1	SCN9A
ID1	SCNN1A
ID1	SCT
ID1	SDK1
ID1	SEC16B
ID1	SECTM1B
ID1	SEL1L3
ID1	SEMA3E
ID1	SEMA6A
ID1	SEPP1
ID1	SERINC5
ID1	SERPINA3H
ID1	SERPINA5
ID1	SFMBT1
ID1	SFRP5
ID1	SFRS12
ID1	SGMS2
ID1	SH2D1A
ID1	SH2D4B
ID1	SIS
ID1	SLC11A1
ID1	SLC16A7
ID1	SLC16A9
ID1	SLC22A16
ID1	SLC25A30
ID1	SLC27A5
ID1	SLC2A1
ID1	SLC34A2
ID1	SLC35F1
ID1	SLC35F4
ID1	SLC38A5
ID1	SLC3A1
ID1	SLC5A1
ID1	SLC5A7
ID1	SLC6A1
ID1	SLC6A3
ID1	SLC6A4
ID1	SLC8A2
ID1	SLCO1A5
ID1	SLIT2
ID1	SMYD1
ID1	SNAP91
ID1	SNCA
ID1	SNORD116
ID1	SOX5
ID1	SP8
ID1	SPACA4
ID1	SPEER4B
ID1	SPEER4E
ID1	SPIC
ID1	SPON1
ID1	SPSB4
ID1	SRRM4
ID1	SSTR2
ID1	SSXB1
ID1	SSXB3
ID1	STK32A
ID1	STK32B
ID1	STK33
ID1	STYK1
ID1	SUSD1
ID1	SV2C
ID1	SVET1
ID1	SYT13
ID1	SYTL2
ID1	TBX4
ID1	TCEAL6
ID1	TCFAP2B
ID1	TCL1B4
ID1	TEX101
ID1	TEX12
ID1	TEX16
ID1	TFF3
ID1	TGTP1
ID1	THBD
ID1	THBS4
ID1	TIC1
ID1	TIMD2
ID1	TIMP4
ID1	TMC5
ID1	TMEFF2
ID1	TMEM100
ID1	TMEM106A
ID1	TMEM145
ID1	TMEM2
ID1	TMEM200A
ID1	TMPRSS5
ID1	TMPRSS6
ID1	TMPRSS7
ID1	TNC
ID1	TNFAIP8L2
ID1	TNFAIP8L3
ID1	TNFSF11
ID1	TNFSF18
ID1	TNNC2
ID1	TOX3
ID1	TPPP
ID1	TRAK1
ID1	TRIM15
ID1	TRIM36
ID1	TRIM47
ID1	TRIM52
ID1	TRIM55
ID1	TRIM62
ID1	TRPC3
ID1	TRPC6
ID1	TTC22
ID1	TTC7
ID1	TTLL13
ID1	TUSC5
ID1	TXLNB
ID1	TXNDC2
ID1	UBE2U
ID1	UCMA
ID1	UGT1A5
ID1	UNC5CL
ID1	UOX
ID1	UPK3B
ID1	USP15
ID1	USP-PS
ID1	V1RD22
ID1	V1RE12
ID1	V1RE7
ID1	V1RG5
ID1	V1RH18
ID1	VAT1L
ID1	VMN2R-PS105
ID1	VPREB2
ID1	VSIG2
ID1	VWA5A
ID1	VWA5B1
ID1	VWA5B2
ID1	VWDE
ID1	W77162
ID1	WDR17
ID1	WNT5A
ID1	WNT8A
ID1	WT1
ID1	XLR5C
ID1	ZAR1
ID1	ZBTB32
ID1	ZC3H12A
ID1	ZDHHC14
ID1	ZFP422-RS1
ID1	ZFP493
ID1	ZFP518
ID1	ZFP520-PS
ID1	ZFP560
ID1	ZFP608
ID1	ZFP811
ID1	ZIC1
ID1	ZIC2
ID1	ZIC5
ID1	ZIM2
ID1	ZP2
ID1	ZSWIM4
KLF4	ID1
MSC	ID1
MYC	ID1
MYOD1	ID1
NANOG	ID1
NR5A2	ID1
NRIP1	ID1
OTX2	ID1
POU5F1	ID1
SALL4	ID1
SETDB1	ID1
SFPI1	ID1
SMAD1	ID1
SMAD7	ID1
SOX2	ID1
SOX9	ID1
TBX3	ID1
TCF3	ID1
TCF7L2	ID1
ASCL1	BCL2L1
ESX1	BCL2L1
NRIP1	BCL2L1
POU5F1	BCL2L1
PRDM14	BCL2L1
TCF3	BCL2L1
JARID2	TPX2
KLF4	TM9SF4
ESX1	ASXL1
KLF4	ASXL1
NANOG	ASXL1
POU5F1	ASXL1
PRDM14	ASXL1
NANOG	COMMD7
POU5F1	COMMD7
ASCL2	DNMT3B
ESRRB	DNMT3B
ESX1	DNMT3B
JARID2	DNMT3B
KLF4	DNMT3B
MEF2C	DNMT3B
MSC	DNMT3B
MYOD1	DNMT3B
NANOG	DNMT3B
OTX2	DNMT3B
POU5F1	DNMT3B
RXRA	DNMT3B
SETDB1	DNMT3B
SFPI1	DNMT3B
SOX2	DNMT3B
SOX9	DNMT3B
TBX3	DNMT3B
TCF3	DNMT3B
T	DNMT3B
ESRRB	MAPRE1
NANOG	MAPRE1
TBX3	MAPRE1
ASCL1	CBFA2T2
ASCL2	CBFA2T2
KLF4	CBFA2T2
NRIP1	CBFA2T2
POU5F1	CBFA2T2
PRDM14	CBFA2T2
TCF3	CBFA2T2
AES	CHMP4B
ESX1	CHMP4B
MSC	CHMP4B
NANOG	CHMP4B
NR0B1	CHMP4B
SOX2	CHMP4B
SOX9	CHMP4B
STAT3	CHMP4B
AES	RALY
ESX1	RALY
KLF4	RALY
MSC	RALY
MYBL2	RALY
NANOG	RALY
NR5A2	RALY
POU5F1	RALY
PRDM14	RALY
RHOX6	RALY
SOX2	RALY
SOX9	RALY
STAT3	RALY
JARID2	EIF2S2
KLF4	EIF2S2
MEF2C	EIF2S2
MYOD1	EIF2S2
NRIP1	EIF2S2
SFPI1	EIF2S2
T	EIF2S2
JARID2	AHCY
TCF3	AHCY
KLF4	NCOA6
POU5F1	NCOA6
PRDM14	NCOA6
SOX2	NCOA6
SOX9	NCOA6
TCF3	NCOA6
ESX1	TRPC4AP
SOX9	TRPC4AP
ESX1	EDEM2
TCF3	EDEM2
ESX1	CEP250
KLF4	CEP250
TBX3	CPNE1
TBX3	RBM39
JARID2	PHF20
KLF4	PHF20
TBX3	PHF20
ESX1	SCAND1
NRIP1	SCAND1
POU5F1	SCAND1
KLF4	DLGAP4
POU5F1	DLGAP4
PRDM14	DLGAP4
TCF3	DLGAP4
PRDM14	TGIF2
ESX1	NDRG3
TCF3	NDRG3
JARID2	SAMHD1
SOX9	SAMHD1
ZFP42	SAMHD1
SOX2	RBL1
TCF3	RBL1
EOMES	SRC
ESX1	SRC
POU5F1	SRC
SOX2	SRC
SOX9	SRC
TCF3	SRC
POU5F1	BLCAP
ESRRB	NNAT
ESX1	NNAT
JARID2	NNAT
KLF4	NNAT
NRIP1	NNAT
POU5F1	NNAT
SALL4	NNAT
SOX2	NNAT
TBX3	NNAT
ZFX	NNAT
SOX2	SNHG11
SOX9	SNHG11
ZSCAN4C	SNHG11
KLF4	DHX35
PRDM14	DHX35
NANOG	TOP1
SOX2	TOP1
TBX3	TOP1
MYOD1	PLCG1
SOX2	PLCG1
ASCL1	PTPRT
ASCL2	PTPRT
MSC	PTPRT
MYBL2	PTPRT
MYC	PTPRT
MYOD1	PTPRT
NANOG	PTPRT
NR5A2	PTPRT
NRIP1	PTPRT
POU5F1	PTPRT
RHOX6	PTPRT
SFPI1	PTPRT
SOX2	PTPRT
SOX9	PTPRT
TCF3	PTPRT
WHSC2	PTPRT
ZFAND3	PTPRT
AES	MYBL2
ESRRB	MYBL2
ESX1	MYBL2
JARID2	MYBL2
MYBL2	1110032F04RIK
MYBL2	1110059G10RIK
MYBL2	1190007F08RIK
MYBL2	1200009O22RIK
MYBL2	1500009C09RIK
MYBL2	1500015L24RIK
MYBL2	1600029D21RIK
MYBL2	1700001F09RIK
MYBL2	1700001J03RIK
MYBL2	1700008H02RIK
MYBL2	1700008I05RIK
MYBL2	1700016D18RIK
MYBL2	1700027A23RIK
MYBL2	1700028I16RIK
MYBL2	1700028K03RIK
MYBL2	1700029J11RIK
MYBL2	1700030M09RIK
MYBL2	1700034H15RIK
MYBL2	1700046C09RIK
MYBL2	1700048B10RIK
MYBL2	1700048O20RIK
MYBL2	1700049E17RIK1
MYBL2	1700060C20RIK
MYBL2	1700062I23RIK
MYBL2	1700066J24RIK
MYBL2	1700093J21RIK
MYBL2	1700097N02RIK
MYBL2	1700111E14RIK
MYBL2	1700112E06RIK
MYBL2	1810011H11RIK
MYBL2	1810011O10RIK
MYBL2	1810012K08RIK
MYBL2	1810041L15RIK
MYBL2	1810058N05RIK
MYBL2	2010011I20RIK
MYBL2	2010016I18RIK
MYBL2	2010308F09RIK
MYBL2	2010309G21RIK
MYBL2	2200001K16RIK
MYBL2	2210016H18RIK
MYBL2	2210039B01RIK
MYBL2	2210417K05RIK
MYBL2	2310007B03RIK
MYBL2	2310015B20RIK
MYBL2	2310031A07RIK
MYBL2	2310043L19RIK
MYBL2	2310065F04RIK
MYBL2	2410006H16RIK
MYBL2	2410129H14RIK
MYBL2	2410137F16RIK
MYBL2	2510003D18RIK
MYBL2	2610300M13RIK
MYBL2	2700054A10RIK
MYBL2	2900011G08RIK
MYBL2	2900026A02RIK
MYBL2	3830417A13RIK
MYBL2	4732440D04RIK
MYBL2	4732457N14
MYBL2	4831440D22RIK
MYBL2	4833419E13RIK
MYBL2	4833427G06RIK
MYBL2	4921510H08RIK
MYBL2	4921511C10RIK
MYBL2	4921516A02RIK
MYBL2	4921523A10RIK
MYBL2	4930405A21RIK
MYBL2	4930412F09RIK
MYBL2	4930412F15RIK
MYBL2	4930415F15RIK
MYBL2	4930422C21RIK
MYBL2	4930426I24RIK
MYBL2	4930429F24RIK
MYBL2	4930430D24RIK
MYBL2	4930432E11RIK
MYBL2	4930434E21RIK
MYBL2	4930447J18RIK
MYBL2	4930453H23RIK
MYBL2	4930458A03RIK
MYBL2	4930471E15RIK
MYBL2	4930483J18RIK
MYBL2	4930506C21RIK
MYBL2	4930523C07RIK
MYBL2	4930528F23RIK
MYBL2	4930528J11RIK
MYBL2	4930539N22RIK
MYBL2	4930544G11RIK
MYBL2	4930546C10RIK
MYBL2	4930547C10RIK
MYBL2	4931440P22RIK
MYBL2	4932416J16RIK
MYBL2	4932438A13RIK
MYBL2	4932442L08RIK
MYBL2	4933405E24RIK
MYBL2	4933407I05RIK
MYBL2	4933414I15RIK
MYBL2	4933416C03RIK
MYBL2	4933433C11RIK
MYBL2	4933436C20RIK
MYBL2	5031410I06RIK
MYBL2	5430401F13RIK
MYBL2	5430440P10RIK
MYBL2	5730414N17RIK
MYBL2	5730419F03RIK
MYBL2	5830472F04RIK
MYBL2	5930430L01RIK
MYBL2	6330408A02RIK
MYBL2	6330416L07RIK
MYBL2	6430503K07RIK
MYBL2	6430548M08RIK
MYBL2	6720468P15RIK
MYBL2	7420416P09RIK
MYBL2	8030411F24RIK
MYBL2	8430430B14RIK
MYBL2	9030224M15RIK
MYBL2	9130001E16RIK
MYBL2	9130008F23RIK
MYBL2	9130015A21RIK
MYBL2	9130221D24RIK
MYBL2	9230102O04RIK
MYBL2	9330132A10RIK
MYBL2	9330182L06RIK
MYBL2	9330209N08RIK
MYBL2	9430021M05RIK
MYBL2	9430024C03RIK
MYBL2	9430047G12RIK
MYBL2	9430069I07RIK
MYBL2	9430076G02RIK
MYBL2	9430078K24RIK
MYBL2	9430096G21RIK
MYBL2	9530062K07RIK
MYBL2	9630013K17RIK
MYBL2	9930014A18RIK
MYBL2	9930023K05RIK
MYBL2	A130034K24RIK
MYBL2	A130038J17RIK
MYBL2	A230066D03RIK
MYBL2	A230072E10RIK
MYBL2	A230083N12RIK
MYBL2	A230107N01RIK
MYBL2	A330009N23RIK
MYBL2	A330048O09RIK
MYBL2	A330087D11RIK
MYBL2	A730041O05RIK
MYBL2	A730075L09RIK
MYBL2	A730085A09RIK
MYBL2	A730094L24RIK
MYBL2	A730098A19RIK
MYBL2	A930001N09RIK
MYBL2	A930007I19RIK
MYBL2	A930028C08RIK
MYBL2	AADACL2
MYBL2	AB041803
MYBL2	ABCB5
MYBL2	ABHD3
MYBL2	ABLIM2
MYBL2	ACOT12
MYBL2	ACOX2
MYBL2	ACTA1
MYBL2	ACTA2
MYBL2	ACTG2
MYBL2	ACTG-PS1
MYBL2	ADAM22
MYBL2	ADAM34
MYBL2	ADAMTSL3
MYBL2	ADCY10
MYBL2	ADCY4
MYBL2	ADCY5
MYBL2	ADIPOQ
MYBL2	AFMID
MYBL2	AGXT
MYBL2	AI451617
MYBL2	AI848258
MYBL2	AI854517
MYBL2	ALOX12B
MYBL2	AMELX
MYBL2	ANKRD12
MYBL2	ANKRD2
MYBL2	ANKRD22
MYBL2	ANKRD34A
MYBL2	ANKRD42
MYBL2	ANXA3
MYBL2	AOC3
MYBL2	APBA3
MYBL2	APBB1IP
MYBL2	APOC2
MYBL2	APOF
MYBL2	APOL10B
MYBL2	APOL6
MYBL2	APOL7B
MYBL2	APOL7E
MYBL2	APON
MYBL2	AQP5
MYBL2	AQP7
MYBL2	ARIH2
MYBL2	ARL4D
MYBL2	ARL6IP5
MYBL2	ASB9
MYBL2	ASCL2
MYBL2	ASZ1
MYBL2	ATF7IP2
MYBL2	ATP2A3
MYBL2	ATP2B3
MYBL2	ATP6V0A4
MYBL2	ATXN1
MYBL2	AU018797
MYBL2	AU018829
MYBL2	AV226208
MYBL2	AVPR1A
MYBL2	AW011738
MYBL2	AW011956
MYBL2	AW549542
MYBL2	AW822252
MYBL2	B230119M05RIK
MYBL2	B230214O09RIK
MYBL2	B3GNT3
MYBL2	BACE2
MYBL2	BAIAP3
MYBL2	BC006965
MYBL2	BC026513
MYBL2	BC035947
MYBL2	BC049352
MYBL2	BC049702
MYBL2	BC049715
MYBL2	BC053393
MYBL2	BC066135
MYBL2	BCL2L10
MYBL2	BMI1
MYBL2	BMP8B
MYBL2	BNIPL
MYBL2	BRDT
MYBL2	BRIP1
MYBL2	BRUNOL5
MYBL2	BTLA
MYBL2	BTN1A1
MYBL2	C030014I23RIK
MYBL2	C130023O10RIK
MYBL2	C130071C03RIK
MYBL2	C1QTNF9
MYBL2	C230040D14
MYBL2	C230055K05RIK
MYBL2	C330002G04RIK
MYBL2	C330008G21RIK
MYBL2	C330026H20RIK
MYBL2	C430049B03RIK
MYBL2	C630050I24RIK
MYBL2	C730014E05RIK
MYBL2	C77484
MYBL2	CACNA2D2
MYBL2	CADPS
MYBL2	CAMK2A
MYBL2	CAR4
MYBL2	CAV1
MYBL2	CCDC65
MYBL2	CCL12
MYBL2	CCL19
MYBL2	CCNA1
MYBL2	CCRL1
MYBL2	CD207
MYBL2	CD209B
MYBL2	CDC26
MYBL2	CDHR2
MYBL2	CDHR4
MYBL2	CDHR5
MYBL2	CDK6
MYBL2	CDX2
MYBL2	CES7
MYBL2	CH25H
MYBL2	CHRDL2
MYBL2	CHRM3
MYBL2	CHRNG
MYBL2	CIDEA
MYBL2	CIITA
MYBL2	CKM
MYBL2	CLDN7
MYBL2	CNGA3
MYBL2	CNN1
MYBL2	CNTNAP2
MYBL2	COL20A1
MYBL2	COPS3
MYBL2	CPA5
MYBL2	CPHX
MYBL2	CPLX2
MYBL2	CPNE6
MYBL2	CPXM2
MYBL2	CRABP2
MYBL2	CREB3L3
MYBL2	CRYBA2
MYBL2	CSRP3
MYBL2	CST11
MYBL2	CTLA2A
MYBL2	CTLA2B
MYBL2	CTSM
MYBL2	CTXN3
MYBL2	CUX2
MYBL2	CXCL10
MYBL2	CXCL5
MYBL2	CYP2A4
MYBL2	CYP2T4
MYBL2	CYP2W1
MYBL2	CYP4A30B
MYBL2	CYP4F14
MYBL2	CYP4X1
MYBL2	CYSLTR1
MYBL2	D030059C06RIK
MYBL2	D10JHU81E
MYBL2	D130076A03RIK
MYBL2	D13ERTD608E
MYBL2	D15ERTD509E
MYBL2	D17ERTD165E
MYBL2	D18ERTD653E
MYBL2	D430019H16RIK
MYBL2	D630024D03RIK
MYBL2	D730003K21RIK
MYBL2	D830030K20RIK
MYBL2	D8ERTD294E
MYBL2	D930007N19RIK
MYBL2	DAB2
MYBL2	DACH1
MYBL2	DBPHT1
MYBL2	DCST1
MYBL2	DDIT3
MYBL2	DDN
MYBL2	DEFA4
MYBL2	DEFA5
MYBL2	DEFB10
MYBL2	DEFB19
MYBL2	DEFB25
MYBL2	DEFB26
MYBL2	DEFCR-RS1
MYBL2	DEPDC5
MYBL2	DGKI
MYBL2	DHDPSL
MYBL2	DIO1
MYBL2	DKK1
MYBL2	DLEU2
MYBL2	DLX1AS
MYBL2	DMKN
MYBL2	DMRT2
MYBL2	DMRT3
MYBL2	DNAHC2
MYBL2	DNAHC6
MYBL2	DNAJA4
MYBL2	DNAJB8
MYBL2	DNAJC28
MYBL2	DNHD1
MYBL2	DSC1
MYBL2	DUB1
MYBL2	DUOX2
MYBL2	DUOXA2
MYBL2	DUSP10
MYBL2	DZIP3
MYBL2	E030019B06RIK
MYBL2	E030031F02RIK
MYBL2	E030044B06RIK
MYBL2	E030047P09RIK
MYBL2	E130116L18RIK
MYBL2	E130119H08
MYBL2	E130202H07RIK
MYBL2	EBF2
MYBL2	EDN1
MYBL2	EFEMP1
MYBL2	EG628561
MYBL2	EG668730
MYBL2	EIF2C5
MYBL2	EMX2
MYBL2	EP300
MYBL2	EPHA1
MYBL2	EPO
MYBL2	ERV3
MYBL2	ESM1
MYBL2	ESR1
MYBL2	ETOHI8
MYBL2	EYA2
MYBL2	F630110N24RIK
MYBL2	FABP3
MYBL2	FAM111A
MYBL2	FAM123A
MYBL2	FAM131C
MYBL2	FAM135B
MYBL2	FAM166B
MYBL2	FAM175B
MYBL2	FAM190A
MYBL2	FAM19A1
MYBL2	FAM26E
MYBL2	FAM55D
MYBL2	FAM84A
MYBL2	FAM84B
MYBL2	FANK1
MYBL2	FAP
MYBL2	FAT3
MYBL2	FCGBP
MYBL2	FGF20
MYBL2	FGF3
MYBL2	FIGLA
MYBL2	FLG2
MYBL2	FMO5
MYBL2	FN3K
MYBL2	FND3C2
MYBL2	FNDC3C1
MYBL2	FOXA1
MYBL2	FOXA2
MYBL2	FOXC2
MYBL2	FOXD4
MYBL2	FOXF2
MYBL2	FTHL17
MYBL2	G630064G18RIK
MYBL2	GABRA3
MYBL2	GABRP
MYBL2	GALNTL5
MYBL2	GAST
MYBL2	GATA4
MYBL2	GATA6
MYBL2	GBP1
MYBL2	GCGR
MYBL2	GCKR
MYBL2	GCM2
MYBL2	GDF5
MYBL2	GIMAP7
MYBL2	GJA3
MYBL2	GLRB
MYBL2	GLT1D1
MYBL2	GM10010
MYBL2	GM11428
MYBL2	GM11992
MYBL2	GM12866
MYBL2	GM14005
MYBL2	GM1408
MYBL2	GM14492
MYBL2	GM1627
MYBL2	GM16489
MYBL2	GM257
MYBL2	GM364
MYBL2	GM44
MYBL2	GM447
MYBL2	GM4761
MYBL2	GM4793
MYBL2	GM5039
MYBL2	GM514
MYBL2	GM5142
MYBL2	GM5190
MYBL2	GM5533
MYBL2	GM5590
MYBL2	GM5619
MYBL2	GM5627
MYBL2	GM5635
MYBL2	GM5821
MYBL2	GM5860
MYBL2	GM5891
MYBL2	GM590
MYBL2	GM609
MYBL2	GM6280
MYBL2	GM648
MYBL2	GM6480
MYBL2	GM6617
MYBL2	GM6795
MYBL2	GM6896
MYBL2	GM7244
MYBL2	GM7929
MYBL2	GM8850
MYBL2	GM889
MYBL2	GM8978
MYBL2	GM9895
MYBL2	GM9927
MYBL2	GOLGB1
MYBL2	GPC2
MYBL2	GPR156
MYBL2	GPR171
MYBL2	GPR62
MYBL2	GPRIN2
MYBL2	GPX6
MYBL2	GRB14
MYBL2	GRIN1
MYBL2	GRM5
MYBL2	GSX2
MYBL2	GTSF1
MYBL2	HACL1
MYBL2	HBB-BH1
MYBL2	HBQ1
MYBL2	HCK
MYBL2	HEATR7B2
MYBL2	HELT
MYBL2	HERC5
MYBL2	HES3
MYBL2	HEXA
MYBL2	HHAT
MYBL2	HIST1H1D
MYBL2	HIST2H2BB
MYBL2	HIST2H3B
MYBL2	HMX2
MYBL2	HNF1A
MYBL2	HOXA1
MYBL2	HOXA9
MYBL2	HOXC11
MYBL2	HOXC12
MYBL2	HOXC13
MYBL2	HOXC4
MYBL2	HOXC6
MYBL2	HOXC9
MYBL2	HOXD11
MYBL2	HRASLS5
MYBL2	HRK
MYBL2	HS3ST4
MYBL2	HS6ST3
MYBL2	HSD17B6
MYBL2	HSPA8
MYBL2	HTR1F
MYBL2	IFITM6
MYBL2	IGFBP1
MYBL2	IGH-6
MYBL2	IGH-V3660
MYBL2	IGHV7-3
MYBL2	IL24
MYBL2	IL4I1
MYBL2	INCA1
MYBL2	INPP4A
MYBL2	INS1
MYBL2	IQCF5
MYBL2	IRX2
MYBL2	ISL1
MYBL2	ISL2
MYBL2	ISOC2A
MYBL2	ITGB6
MYBL2	ITGB8
MYBL2	ITIH5L
MYBL2	ITSN1
MYBL2	JPH4
MYBL2	KCND2
MYBL2	KCNF1
MYBL2	KCNMB1
MYBL2	KCNMB2
MYBL2	KCNS1
MYBL2	KCTD8
MYBL2	KIF17
MYBL2	KIF26A
MYBL2	KIS2
MYBL2	KL
MYBL2	KLB
MYBL2	KLK12
MYBL2	KNG2
MYBL2	KRT18
MYBL2	KRT19
MYBL2	KRT7
MYBL2	KRT75
MYBL2	KRT8
MYBL2	KRTAP16-5
MYBL2	KRTAP16-8
MYBL2	KYNU
MYBL2	LALBA
MYBL2	LAMP2
MYBL2	LAPTM5
MYBL2	LBXCOR1
MYBL2	LEF1
MYBL2	LFNG
MYBL2	LGALS7
MYBL2	LGI1
MYBL2	LHX2
MYBL2	LHX3
MYBL2	LHX5
MYBL2	LMTK2
MYBL2	LOC100038746
MYBL2	LOC100040223
MYBL2	LOC270362
MYBL2	LOC330599
MYBL2	LOC380994
MYBL2	LOC432488
MYBL2	LOC432875
MYBL2	LOC545261
MYBL2	LOC56304
MYBL2	LOC625360
MYBL2	LOC639968
MYBL2	LOC640739
MYBL2	LOXL4
MYBL2	LRFN2
MYBL2	LRP5
MYBL2	LRRC15
MYBL2	LRRC48
MYBL2	LRRC63
MYBL2	LRRC67
MYBL2	LRRC8C
MYBL2	LRRK2
MYBL2	LSM14B
MYBL2	LTB
MYBL2	LY6G6E
MYBL2	LY86
MYBL2	LYRM1
MYBL2	MAGEH1
MYBL2	MAGOHB
MYBL2	MALAT1
MYBL2	MALL
MYBL2	MAML2
MYBL2	MAMSTR
MYBL2	MAP3K8
MYBL2	MCART1
MYBL2	MCC
MYBL2	MCG_21548
MYBL2	MED12
MYBL2	MEGF11
MYBL2	MEI1
MYBL2	MFAP3L
MYBL2	MFRP
MYBL2	MFSD4
MYBL2	MFSD7A
MYBL2	MFSD7C
MYBL2	MGAT5B
MYBL2	MGP
MYBL2	MIOX
MYBL2	MKL1
MYBL2	MMP12
MYBL2	MOGAT2
MYBL2	MST1R
MYBL2	MT4
MYBL2	MTNR1B
MYBL2	MUC4
MYBL2	MYBL2
MYBL2	MYCBPAP
MYBL2	MYO15
MYBL2	MYO6
MYBL2	N4BP2L1
MYBL2	NALCN
MYBL2	NAT2
MYBL2	NCKAP1L
MYBL2	NEFM
MYBL2	NEUROG3
MYBL2	NKD1
MYBL2	NLRP10
MYBL2	NLRP4C
MYBL2	NMNAT3
MYBL2	NOG
MYBL2	NOVA1
MYBL2	NPM3
MYBL2	NR1H4
MYBL2	NR1I3
MYBL2	NRXN1
MYBL2	NUPR1
MYBL2	NXF3
MYBL2	OGN
MYBL2	OLFML2A
MYBL2	OLFML2B
MYBL2	OLFR1145
MYBL2	OLFR1153
MYBL2	OLFR119
MYBL2	OLFR1208
MYBL2	OLFR1221
MYBL2	OLFR1225
MYBL2	OLFR1440
MYBL2	OLFR242
MYBL2	OLFR307
MYBL2	OLFR329
MYBL2	OLFR381
MYBL2	OLFR397
MYBL2	OLFR470
MYBL2	OLFR494
MYBL2	OLFR504
MYBL2	OLFR525
MYBL2	OLFR634-PS1
MYBL2	OLFR649
MYBL2	OLFR658
MYBL2	OLFR665
MYBL2	OLFR784
MYBL2	OLFR812
MYBL2	OLFR974
MYBL2	OLFR983
MYBL2	OLFR984
MYBL2	OSM
MYBL2	OTOR
MYBL2	OTX1
MYBL2	OTX2OS1
MYBL2	OVOL1
MYBL2	PAG1
MYBL2	PAQR6
MYBL2	PARD3
MYBL2	PARM1
MYBL2	PATL2
MYBL2	PAX7
MYBL2	PAX8
MYBL2	PCDH18
MYBL2	PCDHB21
MYBL2	PCLO
MYBL2	PDE7B
MYBL2	PDGFC
MYBL2	PDZD7
MYBL2	PFN4
MYBL2	PGR15L
MYBL2	PHACTR2
MYBL2	PHACTR3
MYBL2	PIP4K2B
MYBL2	PKD2L1
MYBL2	PKLR
MYBL2	PLA2G12B
MYBL2	PLA2G4C
MYBL2	PLAC8
MYBL2	PLCD4
MYBL2	PLEKHG1
MYBL2	PNOC
MYBL2	PNPLA5
MYBL2	POLD4
MYBL2	POLN
MYBL2	POU3F2
MYBL2	PPBP
MYBL2	PPP1R1B
MYBL2	PRDM11
MYBL2	PRDM9
MYBL2	PRG4
MYBL2	PRKAR1B
MYBL2	PRKCH
MYBL2	PRL2C3
MYBL2	PRL4A1
MYBL2	PROCA1
MYBL2	PROM1
MYBL2	PRPF19
MYBL2	PRPH2
MYBL2	PRPS2
MYBL2	PRSS23
MYBL2	PRSS46
MYBL2	PRSS51
MYBL2	PRTG
MYBL2	PSAPL1
MYBL2	PSG19
MYBL2	PSRS2
MYBL2	PTPRE
MYBL2	PTPRM
MYBL2	PTS
MYBL2	PZP
MYBL2	QRICH2
MYBL2	RAB39
MYBL2	RAD51AP2
MYBL2	RAET1D
MYBL2	RAPGEF4
MYBL2	RASGEF1A
MYBL2	RAX
MYBL2	RBM41
MYBL2	REL
MYBL2	RESP18
MYBL2	RFPL4B
MYBL2	RFT1
MYBL2	RFX3
MYBL2	RFX8
MYBL2	RGAG4
MYBL2	RGS7BP
MYBL2	RHOX10
MYBL2	RIBC2
MYBL2	RIMBP2
MYBL2	RNASE12
MYBL2	RNF186
MYBL2	RNF212
MYBL2	RNU3A
MYBL2	ROPN1
MYBL2	RP23-382C19.4
MYBL2	RPL11
MYBL2	RPSA
MYBL2	RSPH10B2
MYBL2	RTBDN
MYBL2	RTN4RL2
MYBL2	SCG5
MYBL2	SEMA4F
MYBL2	SEMA6A
